countyName,geometry,countyFIPS,stateName,population,2020-10-25,case_rate_100k
Lake,"POLYGON ((-91.79728357990869 48.20577591545359, -91.781182 48.200432, -91.71493099999999 48.19913, -91.69236599999999 48.11933, -91.55927199999999 48.108268, -91.542512 48.053268, -91.46549899999999 48.06677, -91.336578 48.069627, -91.250112 48.084087, -91.15610699999999 48.140475, -91.03555 48.189459, -91.0325394612651 48.1905788218987, -91.020737 47.887995, -91.023124 47.46496399999999, -91.146958 47.381464, -91.262512 47.27929, -91.38702099999999 47.187293, -91.456965 47.139156, -91.57381699999999 47.089917, -91.644564 47.026491, -91.73709799999999 46.982853, -91.7939959120814 46.9427806471419, -91.78792799999999 47.546817, -91.79911399999999 47.732178, -91.79728357990869 48.20577591545359))",27075,MN,10641.0,123.0,1155.9063997744572
Piscataquis,"POLYGON ((-69.784853 45.785212, -69.732579 45.755978, -69.705743 45.853975, -69.64656599999999 45.863988, -69.68356399999999 45.983632, -69.728577 45.976882, -69.73232 46.394008, -69.721109 46.574053, -68.82141399999999 46.57251, -68.819401 46.395782, -68.827039 45.684826, -68.95891 45.662195, -68.964653 45.512367, -68.857297 45.527301, -68.83120599999999 45.44242999999999, -68.825425 45.420552, -68.776061 45.240317, -68.880923 45.224947, -68.85658699999999 45.142783, -68.9735 45.127216, -69.232021 45.090166, -69.355667 45.073469, -69.499861 45.053778, -69.515649 45.025043, -69.62096699999999 45.010956, -69.779928 45.542766, -69.70168799999999 45.627982, -69.832818 45.738734, -69.784853 45.785212))",23021,ME,16785.0,10.0,59.577003276735184
Randolph,"POLYGON ((-91.404915 36.49712, -91.1265388745647 36.4977977010194, -91.017974 36.498062, -90.7842441551312 36.4984622001291, -90.748637 36.412764, -90.749667 36.280536, -90.80661499999999 36.266865, -90.809816 36.149567, -91.04522299999999 36.151368, -91.073465 36.114894, -91.16307999999999 36.205917, -91.25891999999999 36.25788, -91.27528199999999 36.374531, -91.40713744351748 36.4971407119486, -91.404915 36.49712))",05121,AR,17958.0,639.0,3558.302706314734
Routt,"POLYGON ((-107.428813 40.542207, -107.314153 40.600281, -107.31779575979 41.0028424812322, -106.860377948665 41.0007186292371, -106.852349 40.925183, -106.82503 40.932119, -106.739341 40.870843, -106.691669 40.888192, -106.654541 40.849117, -106.636922 40.789489, -106.706149 40.616597, -106.653113 40.494732, -106.652112 40.445231, -106.632257 40.341559, -106.637031 40.002106, -106.626569 39.924785, -106.626555 39.918671, -106.656536 39.919961, -107.033968 39.918913, -107.03205 40.002939, -107.037363 40.091538, -107.038097 40.225357, -107.439386 40.223379, -107.428813 40.542207))",08107,CO,25638.0,202.0,787.8929713706217
Isanti,"POLYGON ((-93.513683 45.73431799999999, -93.14179299999999 45.730657, -93.14197399999999 45.55810899999999, -93.022274 45.557154, -93.01956299999999 45.41177, -93.51007 45.414798, -93.51070399999999 45.558772, -93.513683 45.73431799999999))",27059,MN,40596.0,561.0,1381.9095477386934
Sibley,"POLYGON ((-94.62948899999999 44.716663, -94.498074 44.717171, -94.49783499999999 44.629921, -94.25471899999999 44.630311, -94.254076 44.717855, -94.01049399999999 44.717464, -93.88863599999999 44.717044, -93.888831 44.673409, -93.768176 44.67352, -93.768039 44.640303, -93.902479 44.587647, -93.910405 44.543163, -93.885426 44.518929, -93.92954999999999 44.456716, -94.6242 44.45603, -94.62948899999999 44.716663))",27143,MN,14865.0,254.0,1708.711738984191
San Luis Obispo,"POLYGON ((-121.347053956004 35.7951862038146, -120.681959 35.790812, -120.213979 35.789276, -120.194146 35.789204, -120.193918 35.614359, -120.085922 35.614524, -120.086674 35.526554, -119.913659 35.439262, -119.880045 35.439133, -119.880172 35.351211, -119.809346 35.350865, -119.809449 35.263584, -119.666663 35.262527, -119.667056 35.174809, -119.553641 35.179975, -119.560975 35.087673, -119.472719 35.076885, -119.472754 34.901174, -119.535757 34.897576, -119.672963 34.973375, -119.745566 34.973676, -119.928419 35.059794, -119.980122 35.057573, -120.082084 35.114678, -120.167616 35.075297, -120.188383 35.030378, -120.334548 35.006315, -120.301827 34.905571, -120.435473 34.986759, -120.496222 34.993155, -120.65030521184 34.9751663022687, -120.63357 35.033085, -120.629583 35.078362, -120.635787 35.123805, -120.675074 35.153061, -120.714185 35.175998, -120.756086 35.160459, -120.846674 35.204429, -120.89679 35.247877, -120.87957 35.294184, -120.862133 35.360763, -120.884757 35.430196, -120.955863 35.453743, -121.003359 35.46071, -121.11424 35.57172, -121.166712 35.635399, -121.272322 35.666711, -121.314632 35.71331, -121.332449 35.783106, -121.347053956004 35.7951862038146))",06079,CA,283111.0,4141.0,1462.6771831543106
Ashland,"POLYGON ((-82.436916 41.065379, -82.336496 41.06576099999999, -82.171492 41.063537, -82.17335899999999 40.99204599999999, -82.129334 40.991807, -82.126199 40.668229, -82.220665 40.66758, -82.22010999999999 40.568206, -82.336962 40.555001, -82.338483 40.638502, -82.41839399999999 40.81623, -82.432852 40.992944, -82.436916 41.065379))",39005,OH,53484.0,428.0,800.2393239099544
Rankin,"POLYGON ((-90.25479899999999 32.151188, -90.19485499999999 32.187855, -90.17970099999999 32.276162, -90.15858 32.286748, -90.065697 32.399529, -90.075349 32.419086, -89.86310399999999 32.575772, -89.839985 32.593295, -89.78412299999999 32.586891, -89.730063 32.352733, -89.730424 32.222039, -89.73006599999999 32.047072, -90.23033099999999 32.049728, -90.25479899999999 32.151188))",28121,MS,155271.0,3982.0,2564.548434672283
Mariposa,"POLYGON ((-120.391931 37.683559, -120.306312 37.665419, -120.345437 37.724787, -120.127226 37.781566, -120.079508 37.828808, -119.907013 37.757926, -119.809409 37.755025, -119.667203 37.801224, -119.646203 37.846823, -119.535699 37.904122, -119.474295 37.855623, -119.426792 37.866724, -119.308995 37.777986, -119.583585 37.56033499999999, -119.58422 37.494696, -119.651172 37.461351, -119.651191 37.417832, -119.761809 37.417114, -120.052055 37.183108, -120.177636 37.261526, -120.38767 37.633364, -120.387613 37.633704, -120.391931 37.683559))",06043,CA,17203.0,78.0,453.4092890774865
Curry,"POLYGON ((-103.738166 34.60467, -103.706088 34.60501, -103.705788 34.692446, -103.495653 34.691393, -103.495646 34.778575, -103.390274 34.778122, -103.389798 34.865429, -103.284317 34.86499, -103.284149 34.954172, -103.042738818608 34.9541420403614, -103.042769 34.747361, -103.043072 34.619782, -103.043946 34.379555, -103.043850301172 34.3127498735079, -103.043835830165 34.302648, -103.45982 34.303261, -103.740066 34.303056, -103.738166 34.60467))",35009,NM,48954.0,1503.0,3070.229194754259
Columbia,"POLYGON ((-73.910675 42.12729299999999, -73.78683199999999 42.273007, -73.783721 42.464231, -73.35252699999999 42.510002, -73.41064440742728 42.3517462996479, -73.50814199999999 42.086257, -73.4896799420321 42.0537977095867, -73.52707199999999 41.97798, -73.71092999999999 42.005488, -73.929626 42.078778, -73.910675 42.12729299999999))",36021,NY,59461.0,680.0,1143.6067338255327
Siskiyou,"POLYGON ((-123.660205 41.71405499999999, -123.703768 41.829117, -123.642812 41.889353, -123.565442 41.903141, -123.519112836804 41.9991725180329, -123.43477 42.001641, -123.347562 41.999108, -123.231001260578 42.004970062256, -123.145959 42.00924699999999, -123.045254 42.003049, -122.80008 42.004071, -122.501135 42.00846, -122.289749096157 42.0077647304966, -122.289527 42.00776399999999, -122.101922 42.005766, -121.846712 42.00307, -121.675348 42.00035099999999, -121.447539998048 41.9971900332726, -121.457213 41.949945, -121.448981 41.776392, -121.446495 41.183484, -122.498376 41.182675, -122.522636 41.213525, -122.50389 41.342985, -122.585241 41.359008, -122.653686 41.289237, -122.811342 41.202451, -122.885921 41.205142, -122.973382 41.112074, -122.897411 41.028475, -122.917529 40.99399, -123.036808 41.004058, -123.109077 41.075429, -123.23948 41.07576299999999, -123.273402 41.122891, -123.408291 41.179944, -123.487831 41.376934, -123.661363 41.38209, -123.61179 41.462127, -123.648046 41.535024, -123.719174 41.595613, -123.660205 41.71405499999999))",06093,CA,43539.0,193.0,443.2807368106755
Tarrant,"POLYGON ((-97.54418099999999 32.994177, -97.39847999999999 32.990839, -97.356048 32.990197, -97.18090699999999 32.989813, -97.032287 32.989324, -97.03408499999999 32.81666, -97.03479 32.786041, -97.035167 32.759368, -97.03620699999999 32.711113, -97.036417 32.693188, -97.03838499999999 32.548662, -97.086834 32.549428, -97.31398399999999 32.552627, -97.34899 32.553145, -97.38636699999999 32.553559, -97.55058199999999 32.555391, -97.54418099999999 32.994177))",48439,TX,2102515.0,57238.0,2722.35869898669
Dyer,"POLYGON ((-89.692437 36.02050699999999, -89.68002899999999 36.082494, -89.64301999999999 36.10362, -89.592102 36.135637, -89.62380399999999 36.183128, -89.62764144167539 36.185460316606, -89.488283 36.187544, -89.48297099999999 36.212659, -89.15446399999999 36.204678, -89.16340599999999 36.026044, -89.20629699999999 36.011814, -89.18884399999999 35.99975999999999, -89.280188 35.886416, -89.34282899999999 35.880934, -89.406965 35.946599, -89.6489049703452 35.9035834823126, -89.65227899999999 35.921462, -89.68692399999999 35.947716, -89.73309499999999 36.000608, -89.692437 36.02050699999999))",47045,TN,37159.0,2237.0,6020.075890093921
Dodge,"POLYGON ((-93.04590999999999 44.196716, -93.04115899999999 44.196726, -92.67871699999999 44.195516, -92.678313 43.861773, -92.689391 43.84857, -93.04596599999999 43.848467, -93.04590999999999 44.196716))",27039,MN,20934.0,394.0,1882.105665424668
Hoke,"POLYGON ((-79.45875099999999 35.043639, -79.335477 35.161588, -79.24388999999999 35.213666, -79.09759099999999 35.174225, -79.112921 35.125651, -79.036917 34.956953, -79.038747 34.952715, -79.191391 34.833717, -79.34786799999999 34.838553, -79.35312399999999 34.944242, -79.45875099999999 35.043639))",37093,NC,55234.0,1503.0,2721.1500162943116
Oceana,"POLYGON ((-86.54078699999999 43.644593, -86.510319 43.698625, -86.445123 43.771564, -86.43548503825831 43.8194291980042, -86.03788399999999 43.815611, -86.039491 43.467447, -86.46351688668109 43.47232969950669, -86.479276 43.515335, -86.529507 43.593462, -86.54078699999999 43.644593))",26127,MI,26467.0,606.0,2289.6437072580948
Moore,"POLYGON ((-79.767957 35.511484, -79.55580399999999 35.515039, -79.35007299999999 35.518002, -79.35979399999999 35.470022, -79.27356499999999 35.353369, -79.183556 35.307161, -79.223021 35.268133, -79.09580799999999 35.192068, -79.09759099999999 35.174225, -79.24388999999999 35.213666, -79.335477 35.161588, -79.45875099999999 35.043639, -79.575931 35.069904, -79.61430399999999 35.163679, -79.70268 35.255907, -79.767957 35.511484))",37125,NC,100880.0,2225.0,2205.5908009516256
Osceola,"POLYGON ((-85.564554 44.16486099999999, -85.334777 44.165118, -85.08740299999999 44.164242, -85.08881099999999 43.813676, -85.562433 43.815483, -85.564554 44.16486099999999))",26133,MI,23460.0,144.0,613.8107416879795
Washington,"MULTIPOLYGON (((-71.631472 41.166678, -71.59334199999999 41.237428, -71.54540999999999 41.24273, -71.53408399999999 41.181862, -71.51921 41.149624, -71.5937 41.146339, -71.631472 41.166678)), ((-71.860513 41.320248, -71.83595099999999 41.353935, -71.83964899999999 41.412119, -71.79768299999999 41.416709, -71.79767369254981 41.4169104184967, -71.7893586727423 41.5968521603427, -71.484427 41.602591, -71.38054199999999 41.650326, -71.407748 41.478213, -71.4172127867938 41.4560313135425, -71.428652 41.454158, -71.455371 41.407962, -71.483295 41.371722, -71.555381 41.373316, -71.624505 41.36087, -71.70163099999999 41.336968, -71.72994970417049 41.3331970310328, -71.785957 41.325739, -71.86277199999999 41.309791, -71.860513 41.320248)))",44009,RI,125577.0,1235.0,983.4603470380723
Beaver,"POLYGON ((-80.5197051125992 40.85133677868539, -80.15853 40.855096, -80.15158099999999 40.72407, -80.14868199999999 40.674281, -80.14484999999999 40.613474, -80.360873 40.477539, -80.51901711734739 40.4773631462371, -80.518991 40.638801, -80.5197051125992 40.85133677868539))",42007,PA,163929.0,2241.0,1367.0552495287593
Mellette,"POLYGON ((-101.228133 43.789, -101.217768 43.803847, -101.064326 43.84109, -101.031377 43.857896, -100.930768 43.831159, -100.841307 43.760178, -100.789635 43.725438, -100.735003 43.707621, -100.58338 43.768012, -100.473105 43.72089099999999, -100.368296 43.739031, -100.33897 43.716942, -100.280028 43.69679499999999, -100.230845 43.713856, -100.230991 43.477981, -100.214221 43.390321, -101.228234 43.389185, -101.228133 43.789))",46095,SD,2061.0,71.0,3444.929645803008
Stanley,"POLYGON ((-101.155188 44.34314699999999, -101.154516 44.689947, -101.136838 44.747126, -101.022611 44.724153, -100.910312 44.783737, -100.717644 44.77093, -100.613805 44.707135, -100.620897 44.566698, -100.526498 44.547422, -100.580034 44.461842, -100.386376 44.440008, -100.36539 44.355524, -100.08533 44.308451, -99.892101 44.241881, -99.93821699999999 44.195195, -100.367247 44.194621, -100.367207 44.168694, -101.046916 44.168484, -101.166753 44.168085, -101.155188 44.34314699999999))",46117,SD,3098.0,90.0,2905.100064557779
Daviess,"POLYGON ((-94.216696 40.136626, -93.764021 40.132909, -93.761973 39.959552, -93.75899199999999 39.784674, -94.205844 39.788954, -94.20359499999999 40.025048, -94.2188 40.034885, -94.216696 40.136626))",29061,MO,8278.0,223.0,2693.8874124184586
Ziebach,"POLYGON ((-101.999994 45.038274, -101.99979 45.472414, -101.47019 45.472416, -101.486348 45.38559, -101.486593 45.038374, -101.500988 44.993649, -101.136162 44.994074, -101.136838 44.747126, -101.229495 44.692287, -101.456072 44.63620299999999, -101.531035 44.567875, -101.715038 44.579483, -101.811198 44.52237299999999, -101.889038 44.538458, -102.000432 44.511663, -101.999994 45.038274))",46137,SD,2756.0,87.0,3156.7489114658924
Dawson,"POLYGON ((-105.363507 47.52955799999999, -105.363262 47.790419, -105.234771 47.790502, -105.235016 47.703581, -104.97809 47.703293, -104.978553 47.616272, -104.593664 47.616294, -104.594046 47.529335, -104.513049 47.529442, -104.513292 47.354719, -104.420347 47.354435, -104.316166 47.18054, -104.306062 47.042046, -104.412124 46.904003, -104.603766 46.860853, -105.027526 46.86145699999999, -105.069524 46.919172, -105.197011 46.919192, -105.196735 46.977172, -105.324757 46.977196, -105.324853 47.181496, -105.406309 47.181583, -105.363507 47.52955799999999))",30021,MT,8613.0,211.0,2449.785208405898
Box Elder,"POLYGON ((-114.042145 40.99992599999999, -114.041447 41.207752, -114.040231 41.49169, -114.039901 41.753781, -114.041723 41.99372, -113.817964 41.98858, -113.496548 41.993305, -113.249159 41.996203, -113.000821 41.998223, -113.000040139624 41.9982276125391, -112.648019 42.000307, -112.264936 42.000991, -112.15917745151 41.9986819297378, -112.008789 41.795077, -112.042792 41.71043299999999, -111.981042 41.53411699999999, -111.946089 41.553029, -111.873197 41.485174, -111.885443 41.426374, -111.958286 41.433873, -111.96318 41.36533499999999, -112.028672 41.336512, -112.238065 41.336552, -112.493515 41.076888, -112.799359 40.999939, -114.042145146235 40.9998965772633, -114.042145 40.99992599999999))",49003,UT,56046.0,899.0,1604.0395389501482
Sanders,"POLYGON ((-116.048911 48.12493, -116.048929247776 48.2161279479271, -115.957251 48.14904199999999, -115.936745 48.184166, -115.800172 48.222818, -115.737279 48.263292, -115.672359 48.206394, -115.696111 48.177474, -115.645768 48.134142, -115.584705 48.021975, -115.544841 47.999384, -115.558139 47.942291, -115.524695 47.908594, -115.32828 47.917473, -115.278953 47.890274, -115.185196 47.919004, -115.154527 48.017692, -115.010672 48.017621, -114.989344 47.87280699999999, -114.604584 47.875605, -114.604462 47.789871, -114.584454 47.746355, -114.58376 47.601718, -114.320528 47.594551, -114.383453 47.483254, -114.301457 47.49704999999999, -114.35308 47.38985, -114.288557 47.355875, -114.203026 47.355746, -114.203119 47.181908, -114.18717 47.138191, -114.264148 47.12107, -114.346111 47.176235, -114.563737 47.254611, -114.797204 47.268916, -114.968978 47.312625, -114.982265 47.396804, -115.249057 47.480416, -115.634684 47.48176, -115.717024 47.53269299999999, -115.721207 47.576323, -115.694284 47.62345999999999, -115.73627 47.654762, -115.72377 47.69667099999999, -115.835365 47.760957, -115.845474 47.814967, -115.900934 47.843064, -115.959946 47.898142, -116.030751 47.973349, -116.038565829873 47.9846342564417, -116.049153 47.999923, -116.048911 48.12493))",30089,MT,12113.0,96.0,792.5369437794105
Franklin,"POLYGON ((-95.308593 33.37719, -95.30664 33.378027, -95.15343799999999 33.380764, -95.125451 33.389454, -95.12612999999999 33.034581, -95.15220599999999 33.01345, -95.17294699999999 32.961829, -95.23119299999999 32.962196, -95.30895699999999 32.962572, -95.308593 33.37719))",48159,TX,10725.0,215.0,2004.6620046620046
Delaware,"POLYGON ((-75.415319 42.314151, -75.341368 42.314797, -75.197237 42.358329, -74.844121 42.512591, -74.71158 42.517799, -74.61889499999999 42.424389, -74.443506 42.355017, -74.53730999999999 42.201424, -74.451713 42.169225, -74.530985 42.146475, -74.780693 42.016375, -75.14666489928589 41.8501259301463, -75.190203 41.862454, -75.26300499999999 41.885109, -75.29176199999999 41.947092, -75.34112499999999 41.992772, -75.3598599291505 41.9936858889046, -75.40223899999999 42.010699, -75.418421 42.195032, -75.415319 42.314151))",36025,NY,44135.0,169.0,382.9160530191458
Gregg,"POLYGON ((-94.98658499999999 32.537324, -94.820223 32.590648, -94.74613599999999 32.66754, -94.70179 32.652209, -94.70198599999999 32.421782, -94.57921899999999 32.394916, -94.591703 32.365572, -94.985411 32.37082, -94.986935 32.537246, -94.98658499999999 32.537324))",48183,TX,123945.0,2525.0,2037.1939166565815
Emmons,"POLYGON ((-100.662015 46.6346, -100.081198 46.633396, -99.91558599999999 46.632926, -99.916758 46.283171, -99.878354 46.282829, -99.8800619701871 45.94167091521459, -99.880292 45.941672, -100.152084 45.942486, -100.294126 45.943269, -100.499354215384 45.9436319988143, -100.511793 45.943654, -100.511949026151 45.9436540704345, -100.614504 46.071796, -100.629145 46.145608, -100.558549 46.249993, -100.551199 46.363494, -100.590199 46.42789399999999, -100.561035 46.587847, -100.662015 46.6346))",38029,ND,3241.0,276.0,8515.89015735884
Passaic,"POLYGON ((-74.50321199999999 41.085873, -74.36703826144739 41.2042114724438, -74.30199399999999 41.172594, -74.23447299999999 41.142883, -74.23436283123038 41.1428352715346, -74.21161764319859 41.1329813635363, -74.25045799999999 41.060816, -74.272226 41.017935, -74.17114099999999 40.977066, -74.141048 40.966348, -74.13233699999999 40.92243, -74.106786 40.859299, -74.130016 40.819938, -74.19787199999999 40.857053, -74.272063 40.897427, -74.298851 41.002913, -74.362826 41.013127, -74.43504 41.020021, -74.447017 41.054429, -74.497777 41.034261, -74.50321199999999 41.085873))",34031,NJ,501826.0,20444.0,4073.922036721892
Young,"POLYGON ((-98.95393799999999 33.397534, -98.420666 33.396195, -98.426553 33.007913, -98.427211 32.9523, -98.575616 32.954349, -98.950875 32.956918, -98.95393799999999 33.397534))",48503,TX,18010.0,535.0,2970.5719044975012
Boone,"POLYGON ((-84.897171 39.052407, -84.86068899999999 39.07814, -84.82015699999999 39.10548, -84.750749 39.147358, -84.71404799999999 39.132659, -84.67724699999999 39.09826, -84.62202768365981 39.0783275466544, -84.597932 38.879431, -84.615664 38.802277, -84.660107 38.777293, -84.778623 38.85936, -84.7986998229523 38.8592273902067, -84.786406 38.88222, -84.830472 38.897256, -84.86442851899169 38.9138436410494, -84.87776199999999 38.920357, -84.832617 38.96146, -84.849445 39.000923, -84.87757023112479 39.031262844094, -84.897171 39.052407))",21015,KY,133581.0,2104.0,1575.0742994886998
Fairfield,"POLYGON ((-82.824254 39.794996, -82.802476 39.822953, -82.79921299999999 39.859684, -82.81079699999999 39.941162, -82.782495 39.939662, -82.49340699999999 39.926063, -82.462813 39.93038, -82.472402 39.837223, -82.39659399999999 39.833057, -82.37453099999999 39.654959, -82.490329 39.661704, -82.496123 39.602849, -82.61754599999999 39.608605, -82.620088 39.563987, -82.73151799999999 39.554445, -82.84295299999999 39.56148, -82.824254 39.794996))",39045,OH,157574.0,2820.0,1789.6353459327047
Ramsey,"POLYGON ((-99.200306 48.370658, -98.97084199999999 48.370414, -98.97039199999999 48.544232, -98.31803599999999 48.54377299999999, -98.31837999999999 48.369722, -98.29218399999999 48.195177, -98.422057 48.194782, -98.42247399999999 48.02108, -98.52560899999999 48.021121, -98.525555 47.915056, -98.625384 47.916399, -98.67208599999999 48.0004, -98.79431199999999 47.951314, -98.75060999999999 47.982456, -98.803893 48.059901, -98.991253 47.99026, -99.00103799999999 48.053294, -99.070351 48.021955, -99.070443 48.107857, -99.199911 48.155309, -99.200306 48.370658))",38071,ND,11519.0,479.0,4158.347078739474
Clear Creek,"POLYGON ((-105.887395 39.796996, -105.736426 39.804801, -105.690348 39.851996, -105.497128 39.757864, -105.397949 39.74604, -105.398949 39.566056, -105.587986 39.568197, -105.776642 39.56492, -105.829662 39.564865, -105.776143 39.61108, -105.924618 39.698972, -105.887395 39.796996))",08019,CO,9700.0,68.0,701.0309278350516
Erie,"POLYGON ((-79.111361 42.613358, -79.06376 42.644758, -79.04885999999999 42.689158, -78.97237799999999 42.715991, -78.904843 42.746121, -78.851355 42.791758, -78.85688499234989 42.8052919998773, -78.865656 42.826758, -78.88255699999999 42.867258, -78.912458 42.886557, -78.909159 42.933257, -78.92795699999999 42.952922, -78.961761 42.957756, -79.019964 42.994756, -79.00545 43.057231, -79.01824599999999 43.066016, -79.0195778848943 43.0662964678904, -78.945262 43.066956, -78.90585999999999 43.051556, -78.89326 43.038756, -78.890159 43.021956, -78.86875599999999 43.023262, -78.83935 43.019453, -78.825366 43.033656, -78.83126 43.050246, -78.74401499999999 43.070376, -78.72764699999999 43.08622, -78.603989 43.072025, -78.510384 43.097958, -78.464449 43.088703, -78.464381 42.867461, -78.486249 42.85733, -78.463233 42.780461, -78.46393999999999 42.536332, -78.695937 42.47194, -78.919766 42.442386, -78.99170199999999 42.529249, -79.060777 42.537853, -79.107778 42.569965, -79.1359444040216 42.5691787099736, -79.111361 42.613358))",36029,NY,918702.0,12819.0,1395.33820542461
Grenada,"POLYGON ((-90.13649099999999 33.809319, -89.926294 33.823854, -89.92609899999999 33.897957, -89.769296 33.897137, -89.76904999999999 33.867334, -89.50735299999999 33.867469, -89.50713499999999 33.721819, -89.506872 33.677605, -89.78689 33.676727, -90.127775 33.676956, -90.136787 33.721648, -90.13649099999999 33.809319))",28043,MS,20758.0,1226.0,5906.1566624915695
Owen,"POLYGON ((-85.07458299999999 38.596838, -84.94241799999999 38.650469, -84.93453599999999 38.66213, -84.81184499999999 38.702307, -84.785788 38.720459, -84.774322 38.618594, -84.580539 38.473039, -84.70598799999999 38.370102, -84.740594 38.352415, -84.79341199999999 38.338669, -84.870482 38.356751, -84.91222999999999 38.459844, -84.96326499999999 38.437358, -84.977166 38.512989, -85.07458299999999 38.596838))",21187,KY,10901.0,117.0,1073.2960278873497
Meade,"POLYGON ((-86.471903 38.046218, -86.434046 38.086763, -86.43357436408809 38.08714438757949, -86.387216 38.124632, -86.35640726797101 38.13527783676579, -86.321274 38.147418, -86.278656 38.098509, -86.206439 38.021876, -86.095766 38.00893, -86.03338599999999 37.970382, -85.9973516597543 37.9912256022991, -85.975948 37.875793, -86.00743199999999 37.818439, -86.151285 37.79887799999999, -86.24277699999999 37.877002, -86.4880524671283 38.0436653088997, -86.471903 38.046218))",21163,KY,28572.0,373.0,1305.4738905221895
Bowie,"POLYGON ((-94.74609599999999 33.700605, -94.7319329019959 33.7208305162803, -94.71486499999999 33.707261, -94.63058599999999 33.673401, -94.57287199999999 33.669886, -94.52892799999999 33.62184, -94.48587499999999 33.637867, -94.419057 33.577217, -94.388052 33.565511, -94.35416499999999 33.556452, -94.33842199999999 33.567082, -94.303742 33.564486, -94.238868 33.576722, -94.213605 33.570622, -94.18339499999999 33.592212, -94.143024 33.577725, -94.07267 33.572234, -94.04383374780109 33.5517137355856, -94.04342799999999 33.551425, -94.04298799999999 33.435824, -94.04306699999999 33.330498, -94.042945847176 33.2712420841398, -94.21851699999999 33.296936, -94.23133299999999 33.241073, -94.379409 33.255651, -94.415739 33.284017, -94.51786799999999 33.282096, -94.572463 33.249826, -94.65226 33.268861, -94.692262 33.312405, -94.74692499999999 33.328938, -94.74609599999999 33.700605))",48037,TX,93245.0,1765.0,1892.8628880905142
Washington,"POLYGON ((-82.680677 36.4318, -82.601474 36.4232, -82.421572 36.447254, -82.299859 36.396505, -82.29996799999999 36.37114, -82.34045999999999 36.252807, -82.420661 36.163207, -82.52760499999999 36.148951, -82.59506499999999 36.096205, -82.647769 36.146404, -82.631777 36.418782, -82.70256599999999 36.410412, -82.680677 36.4318))",47179,TN,129375.0,3476.0,2686.763285024155
Goshen,"POLYGON ((-104.655639 42.609468, -104.611847 42.608787, -104.052662191568 42.6117663005415, -104.053107 42.499964, -104.052793 42.249962, -104.052729 42.016318, -104.052762137092 42.0017182658666, -104.053026 41.885464, -104.052825235239 41.69795385306401, -104.052735 41.613676, -104.052634571633 41.5642757795737, -104.652992 41.565014, -104.653338 41.653007, -104.655639 42.609468))",56015,WY,13211.0,153.0,1158.1258042540308
Essex,"POLYGON ((-77.11599699999999 38.149931, -77.073796 38.141331, -77.061695 38.161631, -77.032394 38.091733, -76.936959 38.077074, -76.90902799999999 37.988475, -76.783745 37.895479, -76.668182 37.778386, -76.723086 37.756697, -76.75107199999999 37.728605, -76.80197 37.794727, -76.94322099999999 37.782955, -76.945212 37.828174, -77.042643 37.872665, -77.070115 37.96477, -77.07265799999999 37.994739, -77.17010000000001 38.079543, -77.11599699999999 38.149931))",51057,VA,10953.0,194.0,1771.2042362822972
Brooks,"POLYGON ((-98.52328399999999 27.26515, -98.23246399999999 27.262487, -98.05807799999999 27.260981, -97.986076 27.260494, -97.98588699999999 27.209308, -97.98549399999999 26.780917, -98.32066999999999 26.783081, -98.42261599999999 26.783535, -98.41788299999999 27.055285, -98.46654199999999 27.054711, -98.492943 27.235012, -98.52328399999999 27.26515))",48047,TX,7093.0,354.0,4990.836035527986
Williamson,"POLYGON ((-87.201426 35.940579, -87.20424199999999 35.959186, -87.190826 35.975884, -87.18257299999999 36.049726, -87.085365 36.043805, -87.05372199999999 36.045582, -87.03922299999999 35.989286, -86.928861 36.052942, -86.790875 36.036715, -86.618892 35.968224, -86.613328 35.790331, -86.686193 35.710051, -86.751651 35.696447, -86.782016 35.706595, -86.93571899999999 35.760659, -87.00395899999999 35.779028, -87.035681 35.796213, -87.215099 35.850651, -87.201426 35.940579))",47187,TN,238412.0,7102.0,2978.876902169354
Dunn,"POLYGON ((-92.156465 45.209554, -91.66564699999999 45.207991, -91.66640199999999 45.120823, -91.65138999999999 45.029781, -91.65045499999999 44.855951, -91.65036099999999 44.683633, -92.13520199999999 44.684374, -92.136348 44.857848, -92.13611299999999 45.121388, -92.156465 45.209554))",55033,WI,45368.0,1033.0,2276.935284782225
Lincoln,"POLYGON ((-111.04708 42.34941999999999, -111.045530292713 42.5139128777751, -111.043564 42.722624, -111.043959 42.96445, -111.044052705118 43.019407032899, -111.044143 43.072364, -111.044617 43.31572, -110.813996 43.31394, -110.813993 43.235178, -110.578656 43.235224, -110.587993 43.126147, -110.587662 42.779188, -110.623434 42.779205, -110.623477 42.710181, -110.590074 42.710087, -110.590131 42.448435, -110.543329 42.448536, -110.541634 42.277491, -110.053708 42.270744, -110.048 41.578015, -110.084778 41.577615, -111.045818464842 41.5798449482258, -111.046689 42.001567, -111.04708 42.34941999999999))",56023,WY,19830.0,328.0,1654.059505799294
Pickens,"POLYGON ((-82.94360399999999 34.988154, -82.897499 35.056021, -82.783283 35.0856, -82.76220180336179 35.0818994067879, -82.74935099999999 35.047829, -82.571378 35.074559, -82.59414099999999 35.008205, -82.53786599999999 35.015696, -82.48720299999999 34.818811, -82.78756799999999 34.672734, -82.840155 34.62312, -82.855425 34.724806, -82.900144 34.74243999999999, -82.915785 34.971836, -82.94360399999999 34.988154))",45077,SC,126884.0,4291.0,3381.8290722234483
